hash_sha256;hash_sha1;hash_md5;domain;url;ip;mail
bc37daebb7f711ec338b45f587d2eb4b0c7fc7b6a3921e648177a2d1fb76758c;98e4ccc59994b51227f64f520e78ac32021734e8;17a1d1bd90b158a28f61f0f3158c814f;konsumentgov.pl;;163.171.132.248;
d99c7b8f7da88c010d01b405f401d5614f72ce6e2e461e889168ac11fa2b23f2;268b65a9657328082dc46fc8ce1ed5ae047a9d14;f4a7fdfedc8225f158c856c2ad031fbd;krritgov.pl;;185.156.73.55;
3c5589bfe3bf0d75fc8c2cdb7f8a983fa2366e4088b09809a9a5dd8fcd187b57;a87c56a3bfec68ccc862be49b0ad763bf66e0dad;84e0544145c4b306bac3fdd2ce54fcf6;krusgov.pl;;185.156.73.53;
7d806e18e4044b6fd3d6832663788ba935475d075190858a515cc300df6742c0;111365561d18f903c2759161afb6aa6771f61b6a;1011a25b4b4dcc822247cc8cb18a1b20;niepelnosprawnigov.pl;;89.248.163.181;
6968449d606dc556bd3aca8037ef107d8e0860662ee338ea8f1ebcf940c033f9;1ac08bcab52933b4d79d2d2e590313d2467c873a;50d1a28fe28005b4908a346c0f977df7;osegov.pl;;78.128.112.6;
73cb968fb1ea6b906d7d0ba098991af666da0f2430293561c08904b133a72953;65b03b1731d9700c9f21c75265f39d417562f198;cdd60dd4c991aa52e367712546669bfa;parpgov.pl;;89.248.165.239;
58e7f3915db6f3123487a369081961ed8e1b62ed1e0f3e2648ffda76e5cbcc23;d42bf2a2a910c704db291685b2f3b182a4483cf4;fe981cce83a8efce65245f52193065e4;pipgov.pl;;193.68.89.3;
9634C461C6D8A233DC616B4D86CB9BB323BA64364266510F14EFBC08BB4D2815;1805A23EBD922201C8DF8B7D1A87DE35DA0A0BE5;044774C3567BF7B96A200BA4FC05643E;pkgov.pl;;23.95.197.206;
A3E6CE0B4CAA18F5CAFBB34E8F1627C05E910FCD1838DBF38532DD45170227ED;7D2FFFAC6F323ECEC71288209A5D52E420BB5AB6;5995E94E01EB9A7622721E96608F2276;polskacyfrowagov.pl;;118.117.167.135;
56b9ff051e00c28e6823b287157b12956c9ee29aa243a4dbac155d1976dd5548;38b3693b46bdecc837b0a9c8cee526beca308f9f;70dc0efcffd9e874a9231683bed1ea4e;premiergov.pl;;80.94.95.176;
533387782b09f58cfe6edaf480f053ad11c916b99351d20bca9237b1744756f4;b6ee4235c20f89dfd4db9ab2bd7c97cabfc40f78;d4509e6dd6e648e3438942afd3b50275;puescgov.pl;;185.173.129.235;
63aa4b94125d5fd5621d354452e7f547b5937d099f3b92e1fc111f06136611fe;21144f2cc50349e444b7e69c3887e9ef2a380ff5;44f6165cfa4b24b2c59f413b83695c6e;rcbgov.pl;;185.91.127.81;
45b80a91877b6e1a2cb84f0908b0a7bc4a35d0f4a665844e754c8f2513dc1724;ea4b83053cac592aa8f7920b6301f05c807107b2;ed3614fffcc34c0b86316592a49dd317;rodzinagov.pl;;156.238.98.187;
be7174d976b85e9d86a0effca7942c4098381fb1c72f2663ddb527a42896e225;5d059c9cbded51da471b80ad02250033eb034aa8;cd961ef9e03295f7bb5a946108c8297e;senatgov.pl;;77.46.170.174;
2562820bf6bb2a2d0670c6233301b414ae293cf85536127ac63b2ebd07d8616ae89;1453d355037fabfc9c200022d189b91310fc2577a;5544900a527328f2e4fe7598985bc688f;seniorgov.pl;;117.50.196.212;
20be1f7f01d4f9f6518f7916da2916d64c5181a1f7692268ef25fd89ce4eb55b;fe941729a332f88c86a89f3af7ccc19065061c5e;239499264793bcd1bd902b858619f849;sopgov.pl;;156.238.99.187;
7070d6f99ca888d740a2afed42b65a08c9bb359e2114b3e8de5f95dbac353f50;86b72a674b9684557267d72185b3fd5a7f0e8d52;895be06894066d359cefd364a412251d;strazgov.pl;;104.195.12.40;
7973b54894ee0a1bdbead4aa4b5b16ac31467bd538679cdefa2f1cc5c530bad1;0504cd65db3676a8fed75f05e14b9cb9189900df;ce8081fa0d4fdbe96abed17449407ec5;studiagov.plstudiagov.pl;;154.203.197.207;
24753d9f0d691b6d582da3e301b98f75abbdb5382bb871ee00713c5029c56d44;0762a2db618f5dcc403139b671222aecb7c4aaf1;97e6abcad2140619ff150d6253f62b8f;udscgov.pludscgov.pl;;148.113.208.47;
b725a6e174cd448a720f179599290d3f014fd2d1521b8de1ddcf28193ba8d09f;0f727f35cded239371681678545328a25014c92e;649b5c913739cea195c7662ff412b8ce;ulcgov.plulcgov.pl;;38.188.161.5;
e1b43e47f89c9f157ac3447e64035321d78de568cc88954542a8fbdd064d525e;9e26b48ec1556700b5db91d7ee0da30a575b0523;d9df30aed9ed4ae81db0e33155823cd9;uodogov.pluodogov.pl;;193.200.78.250;
a70ab0045577a0ffb0eba5a2841f502a05f66af9f4c0c276295969ca28529408;7dcb6c9a1665701564b0f70fad87d9b98960563a;09a1c0af432e072fff2c86a5c83b7610;uokikgov.pluokikgov.pl;;103.173.15.100;
99ce15e2fc458d02db44d648a4b88bfff0043131b392475ad314a1f3dd72245f;40a3a4635f797e1436414700a3f6611aa9d7abd4;7d4798dccbd61d8cebb3f9541139276a;urplgov.plurplgov.pl;;161.202.157.44;
f9efaf3ecc83465b54388a804bc919863273881c1ef361d7dadbef16285fa111;8d9bf5c97812d6de9ef162da59f6cb34086c867a;811ddc126710cc0d93ff67ef289149aa;urzadwojewodzki.plurzadwojewodzki.pl;;94.232.43.92;
8e64df20b30b6ee7701cc74117c26134c3a8ab6a91fb4d7c08814a525e2de500;4e536d76b9576ef9f88657f2cef0b6c51a6c5e38;c43748409e01ad53259991976016699e;erecepta-gov.pl;;79.124.58.194;
ed7415b25b53b2f45b339345a7323f5d457e2102911b00952759056997bb6d42;cf87eeaeac73d9cf7cdad15d257e2ae3fa6ee516;2d16fd4ff7fbdf383f354d7952cf6abf;ns1.dzadzss.com;;79.124.49.134;
15c3cfbad0e3b0afe327e53605c463775ef2ae1d5c21b23928a2aa34b7e36719;e33e3736959953c3a49af9c3ccd427775dfeb087;3bb560cb690a91134508910178928973;nmfyj.fintech.com;;92.255.85.107;
1f41de97656b9567db858082699fb516514a1c7ac2cb3c047543ca71566cea98;66ee46d73644bc77bb8eabd8bbc3382524e35cff;a96c22902a9a7c5d4fc3282473297db7;greaudstudio.com;;103.169.87.164;
b0840f04d3b97ae3c5873249a3a2f6393be99c73b38bbafbb0c7e749d8cb9a9b;aafa461e75167de03424f1fec735747da39ec31b;ecc067775610688181f629bdb695933f;gravelrecords.com;;156.238.99.64;
5708e5be9ec5564f3f16b38f87b0c7a0178274ed580a8566e31a995a80e353bb;c1e10d41d090cb7d0505b46a1b48f3f533aa6aad;ac62ebbbf6ec96f48a8cca64793bf8fb;gtsouth.com;;170.64.196.32;
5b5f72c21b809f12b0528a2d145c60fab1aca272e3e4ca911dacd0441e4d17ca;7be2524b74069eaa04e1e0e3aff87e3c5b09cdd3;e76e5553fc8bb35e0e0a7a53b0b6c402;groncrete.com;;154.203.197.238;
4ead64123962cef061820aa5b0225b4aba0d8a049fa10f2013211a9461a05165;f12602804c7f06bdf1cf89f24d6e8bf109953f7a;ac925efe36f41701f76e87d50bb2ad5a;gunesoluk.com;;45.142.193.242;
5f957bc74d62b58a8576cc126a80764c0f03b7778bd0a4ab968a8bf6fed9975e;e06196458c5f9876035079cc167f281c8a0bda23;b17d3fddf1227ac3b176684dff40fcc4;bitmagest.es;;103.156.93.241;
85d535a2051a60c54a1f2f43ce8854f51a784e87a7a9a5a337567fe3296d81a6;bbc0978f0865a01e50ac36a349843011ca0070f3;940166b8bf5d266e590bfdf58d5f3696;zus.info.pl;;51.195.148.209;
7c90ae17ff566ca8b5fef5903dab4f0a0c4382354ffe1ba9e4285bcec735fa9f;e61899b32566e203023dc8947c5d9d27b527af97;ac6576aa4888bbbb8bd2598e75f8b6d1;srodowiskogov.pl;;101.228.73.94;
f32f7005937b4c94ff31996fde6a0843c05bfb47458ad29a15ddf3fb70c435d2;8e09353697169cd3caaf49a008d53ade63b25526;287073f3d2c3100ba375b7bf0db3b0d9;mswiagov.pl;;141.98.81.26;
280e118484090c0a9788dcad52f37995822757f44d230c9ff042c3507d8e20a3;7b3871b1b077f764175c6d387e846372128a89ee;e6dcf6b66b611ffb7d2bc1a8045bf41f;naukagov.pl;;103.156.92.227;
2346a1bdc66b319e0cb751f7c8aea0c5164917d30a349b2a1a8d0566fbd60671;077d1ab9d2870562be9dfa431ce6651aa6179207;16db1dad94d7c7bff556c87395af1a94;fr.surveymonkey.com;;154.213.186.79;
8bc50a0f034162a203999440f7b107d6d3abf08c920159de05b44dc9bccb6048;fdf8551a560bab3e80e898abc9a91a7c5b3c9df7;05e42b7454afbe6a98da503cc6463722;autodiscover-efab5.web.app;;156.238.98.125;
b39cfebe559b1f856fc2a943a238ce508432af691f144478f45bb902bc6ca58f;d82c3a7982730a62c366267559d3e451386b4e26;b0983b06dcd510566390d9eb652b0dc7;srgov.pl;;103.139.44.124;
89aa415e457a15e7fe7c4976af111baa6b51f0f2f231d0b60f92f65a31ce5a74;7139f6345af3594e974fdb404ba55adaf6b5823d;07288871869adadcf575a6da0c7428a3;sogov.pl;;50.61.47.249;
caea1724021ed70b20edb2cb8b4cbfa7267b4fe49c194a48384ac25a10c26b6c;08f2c5fe4afd2ab0fe2d89e9f18a5cee4e09ea4d;9ab395e6a37cd5793baf2704ceb5260c;mzgov.pl;;202.61.204.188;
0089a67b8891a809e2c7699b1d97e0d1286756c801aecc20a200a13b049ecb94;acb2d22c4a94ffa77422868a24118fe943f7526e;a00e24b88a7ffa3e82d9fca15e0c46f1;pogov.pl;;129.226.35.202;
e1f02da811a5c90866a7556f88d5e37c769493383e68cd3b2e2a78fbad306931;f515756d18e5e9e74dec174047d0aaa63695040b;7b2370068cffc8d2149a97ad0993ecfd;wsagov.pl;;54.37.81.238;
d9f777dd4895b4903919ba3fa50e260a2f13ee17fb223f01f77478ff9a4fd0c0;d7a6297e13929c3eb178acc688d9e1a2a6210d76;1be930564857470829d786992202c3fa;danegov.pl;;59.37.171.171;
a0692aa3e854e66a73ecbf58e2b869ae05550dfc7d1d42750634f8fff054ebea;cc9a80e575d08c06ce52c7571194368a2c109c70;952321603cac4f82da81425b1d97ea48;parpgov.pl;;154.213.187.39;
0543a00244a55da6fbbc6f3af9d22d95128174e88c63020ca1d8c27445ea43d3;6f8cbdc5fa7e97be7fec5a667d6259aec3734ff5;2e2b4d778430a511be7f165a18739ac2;kisgov.pl;;154.213.186.24;
5a808930b458b2565404ca750dd45eb6b8378d32747bb3c9f954d2378bd9eff1;5c98b0b4026046a29e3799d1924fd3a42f38cd8f;ab9d68c20274f241165a3f47930bf92c;senatgov.pl;;208.87.242.23;
74336b753bee56d595e5420bccaa26e0f124200cb5071e853983118f49009654;9bc21fe6fdd7f252734d0a6399c8bdaa71526ba5;f0ab5f07a02cbe6511ae426f9d746563;dziennikustawgov.pl;;199.167.138.119;
cbcdd62f7be0873045435fc301fc15b57b17e2e29801cda1b884d24909f68be2;6ee4d0869ffd18ae0e88838055e45d94fb7aab0a;2892d90f2ee7e9a38e5acf42d283e64a;ulcgov.pl;;199.19.95.81;
b9f5d58f514d84db1f4bd429be5188d2fea106e03256b1e4c16e16da0e191f21;3c336a28d034ae0e43d0350ab8d3352be616dd85;6944382efaaa5a558410b5a3f5606dd5;ipngov.pl;;2.88.135.240;
04c6eca82081f7553126f32ca9fea262f99807920225f1d08ba30013ae4ff0e4;87daf9c76b0f36d0eed74ae947ffa23a1ef52109;ffc45506d785c2a2dc1d283599cc2df2;konsumentgov.pl;;195.154.176.7;
fa39ea16eea6b93a1b4db9dca5fbe7baa00565f56487a8d0eca2d258678f833a;e41df35d3e016931f2ba7e1e89d70988f8e37353;af89d173573768333081f0e6f8081d26;rodzinagov.pl;;194.11.226.42;
2f1d9150dadc2e62a810748fb41e39128b46982dde1b10e61e8912a15f92412e;3babb8fe7e22f102b0f639236014e19c6f036238;9d4f55599f00f2dcdd024da49f356eea;arkansasrama.com;;89.248.165.82;
a1810ea2a551f8ae785560a9f34a20ab13fd70f0c8154b0fe72678b56e7a457d;19dd9a68966fd17850dcf9f589ff9cc97c365979;15ee47e553fb1801bfc669502fc9e340;winsecuritybuess.com;;185.224.128.88;
6a94e8eaaa10d0324ccb099fcaba42420078047bbb72195de2e6a94be9ec0706;91b13d548b329451bc72e6227c8ab7d6c34e25c5;36a47ac43e18edc49e7433882c6b8b82;softzbh.com;;156.54.171.70;
c32016214bcd487bfd5b76a6d3551ef39f766bbfff4daab52169165e2c411cfe;8238af401a1d4a73ddece36bd181824bce1d93fc;0e533493ab7375980b2578b9147fbe58;wonderful.publicvm.com;;98.159.234.3;
20c348d09305a7aff80b3967175a4f7a3c7debfa8a9ae7fbf3dc4bf31f0ec9f6;13238034c80de1242efa4175182ee7797c77a3d6;4e1dc0d2e17e635f67331b851f251cfb;leanproconsulting.com.br;;98.159.234.18;
ce780391b240b5fd5d7174f05d9fdb67832875931b790f45a219db9383998b84;f2ef42bf33a54945ac9ef3277a9d38423960c9b4;27afdcfd34607d5c2dc5eb97b44fdb04;awesents.com;;176.44.126.254;
1402120c42a08742d48b8ee9c52457e3f5051048e6ae49a52c9f15b38f3653f3;71e6b533c3f7ec18da84b255ae76901ee21d3e5d;e5ac87a9f9cebe7f15f90de5adb40f6c;alfanalytic.com;;83.222.190.190;
b30c0cf953b23ab5cab0617148651fcf863b6f38dd706bff41201fc28c3d5cfc;1753a30e316ec85d99ad17957df45d539d5a66ff;98ddabdff255c48ade5371c515d518cc;ilimennt.com;;129.227.64.254;
9e1a32465c949c7cba828535f48147d77238325c381618729624e64a1b53173d;950e9901ffac5b7c0cdf253b6867ecca08866cce;39162929e543642625038d95874ff0d2;contocontinue.agency;;185.42.12.240;
4856e75e63f0c5c14255001eefbea1d88c99fa8b7279dd0703a407a90b222b93;0a4f341f4e9b399fa37a42e041bb3bb3b6f455ff;0a74cbd4246a6e11077876c572a3d507;accringtonasdxc.com;;145.239.202.22;
12cb2d376ff851b5fd9c84646c29c5a13e086e542d5c8c247ccd127247c7cb24;0f69e08f761766d60a0884fc2b88258c78116322;c665a5f0a16497e73f40203a95baa253;donaids.com;;194.180.49.218;
1547396c036c6fce8410e81441fd61ddb5734dfb47568b3a6d7fef4f6cbdc1ca;ab0404fb2eff51bd95d4ecd067ac779eb4d6d4e8;c93aaebfb6915c423e34f4cb71f05814;uliconp.com;;194.180.49.216;
b9e77b8050d7a131ecfbb21e68e6300df0d75579fae917b6a0859469b3869808;a2a0d2322a8e6793c4dc4556f52090a3b4abdd6e;d047e64a2b3cf66d168e0af3b25eba0f;onembr.com;;194.180.49.217;
2ab81ddd9dd9c9ac1037d054db9a444547212bff5f46795eb0021f9cab4e9cf0;81f677df6083e41d1489c4a19e421177d1d91bc7;9d8a33113e892c3b6e9bf6fa0bd54d98;microgbm.com;;194.180.49.220;
93f90bccb214745fc85c202b48542fb71f654eeb8d2b5c73d473f27ba0daa6a4;375576b506e5ea0b511a682d99890c57376064b0;91866c015ef7ba99a5f145fa4be4a08f;www.leanproconsulting.com.br;;45.156.128.126;
01352773d66a7833f189340a97c9fd4934a33aec0ff4ea72139c8838a444d5d9;04851960fd00d59be6d8caa82cfb8001043d6b8a;40a6b28dd6ec7c14c3fcbef5df61a614;tapavi.com;;103.160.195.158;
52cb6436d5ec899e635a2421ceea825335f2ec6721ecceb344c2e1ba10cafba9;173177b44a381d1725178f84af517feed4350b78;9a6e1c15bd213fd9955e104ab13345bf;mixalt.com;;109.205.213.30;
8947b59e82b1518358d0cd119d2b1f9fcb732bb84b36a3ec6a3eaddc2909f67c;0ac53eef30d37c4788fad3421e03a0aeeb8994f5;b6b11ce450f713daa2e27dc07c2652a7;gorostama.com;;109.205.213.42;
68d2f4e2dc973bca07cb1e79a53a8d4583f0d717592343e57906c537ff298ecb;47839f702826ae7babd3850c9dabcc59f1ffbccb;d123553bafeb8829abec88b2e5454c77;winsecuritybus.com;;154.31.19.123;
55aed03e89170a5d23ecff52a4f5a8ea81fa921aa37d19c3d807c7b2078cf3a2;856585e784b7280d136b8129553aa0ad92a8ea3d;a2c76f1d92fa89671867f90986a86a87;independencesecurity.com;;108.181.5.46;
e0adfd4825f34f4a9da2092f907ef4e4caa7a8bbf3c8bc272d5dc63f9dda5380;38cd339eb3f4ddd1cb56c66319edc82fda0f6746;22d19027627b2ee696f4a4cb4fc65355;sysauditbusines.com;;108.181.5.70;
40d56f10a54bd8031191638e7df74753315e76f198192b6e3965d182136fc2fa;ebc46df86929898d0e5fc85d8d1d22b2c61c12a4;578b84715217971fa91ece8674693a8e;exrap.com;;195.211.190.106;
500241e1d85aa91a80977c632488a2713e0e6eba77525e3373f267c3e0e5e5dd;204a46cd4364ddb0821566024b9de963d306a243;785f58ef9aaccd15286a112974cbacfd;postformt.com;;194.180.48.101;
b720d19f181fde475d7ad19e5f623ed17bae905ede9826ae9033ad9f36b0557f;c0740347f9a3694fb99dbfd5f736960b8abdd12c;2a64d99a0646419345e02e37dd7f6ff7;securitybusinessthin.com;;109.205.213.75;
25ed68175c29bd77c86f7e576e85fe500c2251b8c9c0a5f54e138bfa5060f115;39d52e2eb121b9bdacef8f5ec2b8570d2d9909a9;9b959d581080c28b9f83588dcfa79deb;swisspost-tracking-parcel.sirpryzecontinentalgroup.com;;109.205.213.78;
d7cfc3ea3178bdb4c6b1d41098aeebfbc92d8c7fd44b8da46d67150b394addd1;5c4f11ecd2dbb64afcf9a757b81fdd82381669cd;8cd1299e254fb5032e736d534b6dfb53;dimentos.com;;103.99.3.35;
aaf78e66dcc536e5ef8336d08c0464c609c6cde8a50719cb307fbad994e28f46;5258eb5348a158b8d2c122b697794036778912ef;7443c19188f061c87f969d38a032278b;ziancontinental.ro;;5.196.196.198;
8b68d05e339a37d38b051ef6a01f590c944a8eda9498b57526b7b6edafdde69c;c1308c711a67aea2efa2a5b88f4d1d676b869a03;fe7d49735b0d980896a7d988d5d70d11;gmbfrom.com;;194.180.49.219;
2097575a24c56b4115b51c27976bd239ea8b2081a548518d2ed8d6ef65a463c9;5199f0e9905124521731db295670a42d4750870a;80a64337d400cb97a07816e0fdcb5d1a;mail.continentepecas.com;;46.105.70.190;
55d5df9d3098d6efcc25b240985caa700ce1439e1ca1c0a8a58b844bbd33224d;bf184d52673de1a70caf41525498b70439317eb7;46ab92aefc9d5d6c0e305659ff61b538;gapsecurityauditwin.com;;194.180.48.69;
e86d932d27010a2dd962b7737f6bf8c32800a8af75123e6270b739395195dbe6;8fd8bbf7274a93e21cf43aae66c8e8325083c331;D472249D3681BACD4B1E02E67CE086EC;auditsysmonitoring.com;;54.93.254.183;
a196c6b8ffcb97ffb276d04f354696e2391311db3841ae16c8c9f56f36a38e92;189166d382c73c242ba45889d57980548d4ba37e;5d5c99a08a7d927346ca2dafa7973fc1;winsysmon.us;;59.48.150.86;
dcbbae5a1c61dbbbb7dcd6dc5dd1eb1169f5329958d38b58c3fd9384081c9b78;16525cb2fd86dce842107eb1ba6174b23f188537;14c8482f302b5e81e3fa1b18a509289d;securitymozes.com;;133.242.203.14;
ffd09676124de347aa2a4a8fa70e9b7d729476ecd3ed148a1669b384cc7b9507;3abd30df692c8eea2e4b4abe6cc6b21b405783f4;a0315cfb493b32470be9a2b2af6bf26e;bmwfor.com;;89.248.163.214;
35ab54a9502e975c996cbaee3d6a690da753b4af28808d3be2054f8a58e5c7c5;ea65565404ffde218ebccaeaca00ac1a2937dc57;56af47c87029b9fba5fe7c81e99cedca;streamdev.net;;94.156.227.155;
923eb77b3c9e11d6c56052318c119c1a22d11ab71675e6b95d05eeb73d1accd6;b2d863fc444b99c479859ad7f012b840f896172e;b3370eb3c5ef6c536195b3bea0120929;appexistence.com;;14.29.115.177;
9ef7dbd3da51332a78eff19146d21c82957821e464e8133e9594a07d716d892d;82d29b52e35e7938e7ee610c04ea9daaf5e08e90;e61518ae9454a563b8f842286bbdb87b;jkwebdeals.com;;14.22.84.198;
d9f0a18c7bc179b851de9373e737cd7b31fada91470f8d7449cff12eb9058692;36b54db83555a4f55150a74a3e62468898787637;3a13f9ab2cc75037e2801c6de8368433;beeline-dev.com;;51.20.51.146;
f64e7c948ce8b84897f8ea96a9e0e7662359e9820ffb24f45489a1db2c8178fb;fb8ec2a1997b0de52fb375a7172fcd66c80d24be;6e769eec6517b2dbfd1dab84e7220338;iffysecuritybusiness.com;;27.124.4.133;
dd290e6c8cdab0540f36125f6243e56cef1da3f21bfd69e3345b25b705d5afd7;35bec81f41295f54fec63c0933536ebeb8f68900;566497e56d1ccc0a1125eedd66794be8;consecuritybusiness.com;;45.142.193.55;
D654EEF5D0644861B332B48268EBF0824A502E393744BC352481B00D55DFA6BD;ac6d0cd4d9f55bd5cbe70cf2b5f93aa76723c359;A8A33ABC34B40163827964AA09B6A557;fistauditbusiness.com;;49.51.75.157;
D59CA893756359EE57650FF793154696335B5F349544B228F2522C07003A0A82;ea3888da9e25f48a873c2bb71ffcada83be449a4;80C9215F08501512C20E058D388BEF4F;combinesecuritybusiness.com;;61.74.135.124;
6D14E64B76014AEED67C97A255096122B655BC4FD041ED46955B00EE136A5917;78bff1902a2fdefa49b55adc112db785c91dc574;B5185D4CEF6F70ECC0D3A289C2C66158;hearingsecuritybus.com;;38.54.50.100;
10fcf85b41853da43a006c56a60173427f7b31f11cfb72e87c8bf5d537c59f8e;b73bd3db3d6bc0ec997f891123c2940ae93b2eae;6db0efc32c069008713701ee4a41cb0e;investsystrealestate.com;;77.91.65.231;
632839f616ddf8405755039fea2f7fa8340e6100c93860c8bfd826826bd29c37;1ab71dba0012d3652844d66ac267fcb6a1c4b06c;de7c451d9acc01ca4c5719642755f77d;ratedupwin.cloud;;57.129.64.10;
0522ac127ee2a08f6d3cb2b19269253713b2e26d62f4822d86464dcb0aa1f4a3;adff992819741a70845076797ce9a4187d2e9013;7be050e2b8dd95c2114d0f8d921125fe;investmentnowwin.com;;3.67.7.129;
765664c3003b1de5cfb95a2f04b48a65fd356a40604f75824d6aa04ee6c9fa0d;bfbe2c36fe46e594d9ce1177ec82a0cd73176974;f23adc460a739a22a721455c278fd9b2;winsysecuritybusiness.com;;47.122.1.177;
019762a8c0b45dbf731862f6b5b6607d1c1c6b44141acbb6d8f3ca1d0cf5874f;b08cdf3fcaf0dd1adea313b60b08da15e0723efb;e263f3da8db57d6c05a9707737bbae1e;healthcarevw.com;;34.223.206.113;
23c2cacbbcda7d99df7769ae00aa841ffde338bc51797be2f08f433ee28f2e31;d082d1e6f700851b46ce431ecb9a35d7e6667356;4c1d1377c86bff57d0c0d7affc10d226;groupitllc.com;;3.113.34.218;
be8a60534d2da76da0afedf764981f793d795871b8547ac82127a585d6f20ad9;e94b66a8f52b952d90cf5ca5b09253396fbb9cd8;b5833e025c3ab3037db81fee0947e06e;strcabletech.co.uk;;198.23.173.226;
35359c8b5bad9add452ccac9331bd4005ce3715151a3e631094fd012117c777c;5385b90f88767fa844c61e6beb40530c67d5a246;3e33b9493084c7305c80fa1fea28ac53;minutesecuritybsness.com;;198.23.193.2;
98686e602b5f75bbceb801ca315617579ad9ffe9e2df66d49673ea35a7e1f343;10e7c48a109ffbe60fa7ab3585c4bd711942cbd2;a6a676051f857d516f6c4bec595a7cfb;investmentreaudit.com;;1.71.141.169;
1bc44eef75779e3ca1eefb8ff5a64807dbc942b1e4a2672d77b9f6928d292591;61b25d11392172e587d8da3045812a66c3385451;3f4a16b29f2f0532b7ce3e7656799125;livesecurityservice.com;;45.142.193.124;
e5f3ef69a534260e899a36cec459440dc572388defd8f1d98760d31c700f42d5;5ceebaf1cbb0c10b95f7edd458804a646c6f215e;a952e288a1ead66490b3275a807f52e5;observermonitor.com;;176.44.65.9;
50df5734dd0c6c5983c21278f119527f9fdf6ef1d7e808a29754ebc5253e9a86;3adf9a59743bc5d8399f67cab5eb2daf28b9b863;d01e2c2e8df92edeb8298c55211bc4b6;goodspaz.com;;85.235.142.79;
c082a9117294fa4880d75a2625cf80f63c8bb159b54a7151553969541ac35862;c59bc17659daca1b1ce65b6af077f86a648ad8a8;bbb76de7654337fb6c2e851d106cebc7;golfcdn.com;;109.205.213.5;
4e69bbb61329ace36fbe62f9fb6ca49c37e2e5a5293545c44d155641934e39d1;7d61c0dd0cd901221a9dff9df09bb90810754f10;3c9d46dc4e664e20f1a7256e14a33766;protonmonitor.com;;3.67.7.211;
ff17ccd8c96059461710711fcc8372cfea5f0f9eb566ceb6ab709ea871190dc6;438cd40caca70cafe5ca436b36ef7d3a6321e858;3f22c0aeb1eec4350868368ea1cc798c;financialsecuritywin.com;;194.120.230.215;
08d7cef89f944e90fa8afb2114cd31dea1dd8de7f144ddccb6ce590c0738ffc5;3ef9ec4ac53c5275aaf53b6a17fd5592d30aa6c6;0d39a2d114af7bf45e1b971446be3980;reasonssecuritybus.com;;45.142.193.185;
d3bc27832facd166370f3018cc93e804f624621372c2faca19aba739438bf959;40a62a1bed2971d7643251e1381e22ed60d672fa;1a31ed337b869629042d4a5cfc17df6a;kcsmn.org;;62.117.112.34;
f8ae7ac740b86506c4c7564e62304d7059bd5b824f719a0b5ef8a489e902bef0;e15200b44b300af1b17b03373e4c307ca92f59d7;b4cc902a5b84218d5e4b90ad09819210;mail-nepalpolicegov.hopto.org;;213.209.129.67;
0385eeab00e946a302b24a91dea4187c1210597b8e17cd9e2230450f5ece21da;912342f1c840a42f6b74132f8a7c4ffe7d40fb77;84ba0197920fd3e2b7dfa719fee09d2f;bncontigo.000webhostapp.com;;89.248.163.239;
b01e0c6ac0b8bcde145ab7b68cf246deea9402fa7ea3aede7105f7051fe240c1;0231721ef4e4519ec776ff7d1f25c937545ce9f4;231b3385ac17e41c5bb1b1fcb59599c4;sirpryzecontinentalgroup.com;;45.132.194.25;
b6f2e008967c5527337448d768f2332d14b92de22a1279fd4d91000bb3d4a0fd;9c2e465e8dfdfc1c0c472e0a34a7614d796294af;095a1678021b034903c85dd5acb447ad;continuum.za.com;;185.253.160.132;
fd7eacc2f87aceac865b0aa97a50503d44b799f27737e009f91f3c281233c17d;ee764632adedf6bb4cf4075a20b4f6a79b8f94c0;eb845b7a16ed82bd248e395d9852f467;ugagriffincontinuinged.com;;45.132.194.19;
4dc13bb83a16d4ff9865a51b3e4d24112327c526c1392e14d56f20d6f4eaf382;f32d791ec9e6385a91b45942c230f52aff1626df;d5d2c4ac6c724cd63b69ca054713e278;checkcontinue.com;;109.205.213.103;
63625702e63e333f235b5025078cea1545f29b1ad42b1e46031911321779b6be;b82bb1e2778a0c9ff7683435c21fbb92c8f87d10;f1a33b2be4c6215a1c39b45e391a3e85;saldopresentecontigohoje.club;;109.205.213.102;
eae876886f19ba384f55778634a35a1d975414e83f22f6111e3e792f706301fe;596f1fdb5a3de40cccfe1d8183692928b94b8afb;382fc1a3c5225fceb672eea13f572a38;heavysecurityaudit.com;;3.67.7.238;
a6340343d0e75f2ca14fdb9939b63c1b95e12294d095ce3e475631aa7e18715b;d446294b4c5177553aa73fb02bcfe0218faa4e2f;decc2726599edcae8d1d1d0ca99d83a6;mail.continuamazonloginverify.duckdns.org;;62.133.46.5;
59a9f0de96eff57768e995b296ae75778a232f30d95a7b7ab5048c621b50c66d;fe07a28c93a95a3ed4b8cae4fba7e5f232da14ee;1b7c22a214949975556626d7217e9a39;duckdns.org;;45.142.193.134;
c14f8bc656284715516f26935afe487a1d584f56ffabbcb98f2974f6ca6cd3a4;68dcbf15e926bd239026ed065471d914c85f9c75;7cd631b60f6dca33f46163f39f37868a;seewincontinue.top;;45.142.193.119;
86afc2a355f803edc61c4666920c6fece62452474f80ed99b22cc158d8f361b1;1d125595b5d3d6c92289d23e3687ecc883171156;33384754a17c202e5bdce2edb32e14f4;continentalgoldminerals.com;;80.94.95.240;
